# Source: K. Bogumil, J. Orphal, and J. P. Burrows
# University of Bremen - Institute of Environmental Physics
# P. O. Box 33 04 40
# D-28334 Bremen, Germany
# e-mail: Konstanze.Bogumil@iup.physik.uni-bremen.de
# SIGMA = (C0 + C1*(T-T0) + C2*(T-T0)^2) * 1.E-20 cm^2
# where T0 = 273.15 and T is in Kelvin
#
# wavelength
# (air nm)         C0          C1(T-T0)         C2((T-T0)^2)
   405.2      6.67605e+01     -3.19964e-02      3.87712e-04
   405.3      6.73106e+01     -3.42189e-02      3.65144e-04
   405.4      6.71194e+01     -3.26708e-02      3.27637e-04
   405.5      6.62955e+01     -2.83699e-02      2.82556e-04
   405.6      6.49576e+01     -2.24120e-02      2.35310e-04
   405.7      6.32961e+01     -1.57420e-02      1.91916e-04
   405.8      6.16605e+01     -9.61750e-03      1.63221e-04
   405.9      6.03356e+01     -5.06026e-03      1.58732e-04
   406.0      5.93475e+01     -1.88580e-03      1.67534e-04
   406.1      5.87180e+01      2.37378e-05      1.77980e-04
   406.2      5.83385e+01      1.10454e-03      1.84595e-04
   406.3      5.79506e+01      2.24934e-03      1.85160e-04
   406.4      5.73581e+01      4.12731e-03      1.78053e-04
   406.5      5.65541e+01      6.78732e-03      1.66949e-04
   406.6      5.55290e+01      1.03820e-02      1.54651e-04
   406.7      5.43749e+01      1.45563e-02      1.43034e-04
   406.8      5.32745e+01      1.85025e-02      1.34091e-04
   406.9      5.23663e+01      2.16326e-02      1.29022e-04
   407.0      5.16814e+01      2.38914e-02      1.25895e-04
   407.1      5.12752e+01      2.50652e-02      1.23846e-04
   407.2      5.11397e+01      2.52981e-02      1.22089e-04
   407.3      5.12543e+01      2.48319e-02      1.20300e-04
   407.4      5.16365e+01      2.37286e-02      1.18994e-04
   407.5      5.23055e+01      2.20585e-02      1.19000e-04
   407.6      5.33346e+01      1.96646e-02      1.22645e-04
   407.7      5.46989e+01      1.64627e-02      1.32062e-04
   407.8      5.63681e+01      1.21974e-02      1.51519e-04
   407.9      5.83203e+01      6.59481e-03      1.82375e-04
   408.0      6.04660e+01     -3.46474e-04      2.17198e-04
   408.1      6.27490e+01     -8.80583e-03      2.50470e-04
   408.2      6.50491e+01     -1.76887e-02      2.78344e-04
   408.3      6.72107e+01     -2.53364e-02      2.95762e-04
   408.4      6.90635e+01     -3.07434e-02      2.98652e-04
   408.5      7.03741e+01     -3.35766e-02      2.83522e-04
   408.6      7.08716e+01     -3.31205e-02      2.43690e-04
   408.7      7.06600e+01     -3.01726e-02      1.93804e-04
   408.8      6.98390e+01     -2.53776e-02      1.51274e-04
   408.9      6.85830e+01     -1.95681e-02      1.21679e-04
   409.0      6.72287e+01     -1.42631e-02      1.00859e-04
   409.1      6.60436e+01     -1.06561e-02      8.68501e-05
   409.2      6.51326e+01     -8.61113e-03      8.09000e-05
   409.3      6.46142e+01     -8.07081e-03      8.82666e-05
   409.4      6.44346e+01     -8.60834e-03      1.04136e-04
   409.5      6.43809e+01     -9.37540e-03      1.12990e-04
   409.6      6.42955e+01     -9.74994e-03      1.04919e-04
   409.7      6.40963e+01     -9.35198e-03      8.89494e-05
   409.8      6.37038e+01     -7.70094e-03      7.48442e-05
   409.9      6.32555e+01     -5.44309e-03      6.83606e-05
   410.0      6.30707e+01     -4.16341e-03      7.52354e-05
   410.1      6.33819e+01     -5.00731e-03      9.79940e-05
   410.2      6.41555e+01     -7.83581e-03      1.24218e-04
   410.3      6.53934e+01     -1.28265e-02      1.43211e-04
   410.4      6.68249e+01     -1.89740e-02      1.52024e-04
   410.5      6.80016e+01     -2.45424e-02      1.49573e-04
   410.6      6.86267e+01     -2.83555e-02      1.35999e-04
   410.7      6.86710e+01     -3.00650e-02      1.16954e-04
   410.8      6.80406e+01     -2.89173e-02      9.44630e-05
   410.9      6.68872e+01     -2.55860e-02      7.07056e-05
   411.0      6.54072e+01     -2.09836e-02      4.65551e-05
   411.1      6.37350e+01     -1.56257e-02      2.37439e-05
   411.2      6.20053e+01     -9.95229e-03      8.01518e-06
   411.3      6.03318e+01     -4.32052e-03      4.89415e-06
   411.4      5.87951e+01      7.38176e-04      9.54051e-06
   411.5      5.74996e+01      4.42591e-03      1.57957e-05
   411.6      5.64944e+01      6.60831e-03      2.11550e-05
   411.7      5.57706e+01      7.93517e-03      2.63441e-05
   411.8      5.53466e+01      8.76581e-03      3.28197e-05
   411.9      5.51231e+01      9.31813e-03      3.96263e-05
   412.0      5.50106e+01      9.65654e-03      4.57443e-05
   412.1      5.49887e+01      9.70146e-03      5.04876e-05
   412.2      5.50981e+01      9.21848e-03      5.32646e-05
   412.3      5.54006e+01      7.98782e-03      5.41288e-05
   412.4      5.59558e+01      6.22793e-03      5.49782e-05
   412.5      5.68696e+01      4.03568e-03      5.88350e-05
   412.6      5.81292e+01      1.46509e-03      6.45824e-05
   412.7      5.96629e+01     -1.52519e-03      6.84805e-05
   412.8      6.14364e+01     -5.14013e-03      6.99741e-05
   412.9      6.33920e+01     -9.65470e-03      7.52007e-05
   413.0      6.55012e+01     -1.55538e-02      9.22605e-05
   413.1      6.77207e+01     -2.27730e-02      1.19267e-04
   413.2      7.00010e+01     -3.11144e-02      1.50590e-04
   413.3      7.22221e+01     -4.00845e-02      1.79988e-04
   413.4      7.40891e+01     -4.81581e-02      1.95101e-04
   413.5      7.52389e+01     -5.35346e-02      1.81273e-04
   413.6      7.55053e+01     -5.54716e-02      1.47496e-04
   413.7      7.46366e+01     -5.26978e-02      1.05666e-04
   413.8      7.26248e+01     -4.50836e-02      6.20220e-05
   413.9      6.99236e+01     -3.48087e-02      2.11328e-05
   414.0      6.68778e+01     -2.33550e-02     -1.49130e-05
   414.1      6.38942e+01     -1.23473e-02     -4.16106e-05
   414.2      6.14376e+01     -3.72414e-03     -5.02312e-05
   414.3      5.97087e+01      1.72558e-03     -3.99802e-05
   414.4      5.86773e+01      4.14920e-03     -1.73871e-05
   414.5      5.83708e+01      3.33030e-03      1.50433e-05
   414.6      5.85374e+01      7.48347e-04      4.68493e-05
   414.7      5.89550e+01     -2.23344e-03      6.73902e-05
   414.8      5.94511e+01     -4.76624e-03      7.45783e-05
   414.9      5.98573e+01     -6.12334e-03      7.06387e-05
   415.0      6.00268e+01     -5.77117e-03      5.65705e-05
   415.1      5.98775e+01     -4.14762e-03      3.77842e-05
   415.2      5.92804e+01     -1.44571e-03      1.77803e-05
   415.3      5.82661e+01      2.16476e-03      5.13165e-08
   415.4      5.69184e+01      6.68426e-03     -1.16502e-05
   415.5      5.53368e+01      1.19965e-02     -1.52564e-05
   415.6      5.37685e+01      1.72439e-02     -1.11604e-05
   415.7      5.24587e+01      2.15417e-02      1.56993e-06
   415.8      5.14684e+01      2.46257e-02      2.02095e-05
   415.9      5.08318e+01      2.61865e-02      4.24622e-05
   416.0      5.05401e+01      2.60398e-02      6.48361e-05
   416.1      5.04603e+01      2.44679e-02      7.90929e-05
   416.2      5.05038e+01      2.15370e-02      7.88833e-05
   416.3      5.06087e+01      1.81440e-02      7.36113e-05
   416.4      5.07290e+01      1.54026e-02      7.73153e-05
   416.5      5.08487e+01      1.35664e-02      9.13399e-05
   416.6      5.09807e+01      1.19752e-02      1.02753e-04
   416.7      5.11494e+01      1.01592e-02      1.02561e-04
   416.8      5.14166e+01      8.26200e-03      1.00988e-04
   416.9      5.18721e+01      6.48742e-03      1.12400e-04
   417.0      5.25228e+01      4.48865e-03      1.33776e-04
   417.1      5.33193e+01      1.33058e-03      1.47667e-04
   417.2      5.42067e+01     -3.45283e-03      1.43591e-04
   417.3      5.50315e+01     -8.32781e-03      1.30813e-04
   417.4      5.56234e+01     -1.15439e-02      1.18787e-04
   417.5      5.59878e+01     -1.30499e-02      1.08224e-04
   417.6      5.62159e+01     -1.36024e-02      9.39569e-05
   417.7      5.63755e+01     -1.34971e-02      7.48021e-05
   417.8      5.65452e+01     -1.25559e-02      6.04329e-05
   417.9      5.67972e+01     -1.04666e-02      6.04263e-05
   418.0      5.71264e+01     -7.74107e-03      6.72465e-05
   418.1      5.75053e+01     -5.23067e-03      6.61224e-05
   418.2      5.79140e+01     -3.39603e-03      5.30289e-05
   418.3      5.83317e+01     -2.19790e-03      3.98715e-05
   418.4      5.87273e+01     -1.62051e-03      3.70167e-05
   418.5      5.89937e+01     -1.19309e-03      4.03327e-05
   418.6      5.89722e+01     -2.44629e-04      4.18442e-05
   418.7      5.86357e+01      1.50089e-03      3.91355e-05
   418.8      5.80982e+01      3.96602e-03      3.47987e-05
   418.9      5.74673e+01      7.02435e-03      3.09329e-05
   419.0      5.69834e+01      9.51159e-03      3.28366e-05
   419.1      5.69407e+01      9.87528e-03      4.86143e-05
   419.2      5.73821e+01      7.84654e-03      7.66783e-05
   419.3      5.81918e+01      3.88189e-03      1.09320e-04
   419.4      5.92716e+01     -1.75934e-03      1.41118e-04
   419.5      6.03812e+01     -8.03402e-03      1.63751e-04
   419.6      6.12801e+01     -1.39509e-02      1.67625e-04
   419.7      6.18911e+01     -1.87585e-02      1.57133e-04
   419.8      6.21825e+01     -2.14973e-02      1.42016e-04
   419.9      6.21663e+01     -2.18597e-02      1.27536e-04
   420.0      6.20141e+01     -2.13064e-02      1.15988e-04
   420.1      6.18687e+01     -2.10750e-02      1.08868e-04
   420.2      6.17782e+01     -2.14914e-02      1.05470e-04
   420.3      6.17666e+01     -2.26831e-02      1.05430e-04
   420.4      6.18384e+01     -2.44573e-02      1.07856e-04
   420.5      6.19664e+01     -2.60496e-02      1.10086e-04
   420.6      6.21349e+01     -2.67788e-02      1.09841e-04
   420.7      6.23324e+01     -2.64475e-02      1.06098e-04
   420.8      6.25504e+01     -2.47900e-02      9.68498e-05
   420.9      6.27145e+01     -2.18498e-02      8.13199e-05
   421.0      6.26653e+01     -1.79241e-02      5.92580e-05
   421.1      6.22754e+01     -1.31397e-02      2.99944e-05
   421.2      6.16239e+01     -7.88660e-03     -8.53412e-07
   421.3      6.07846e+01     -2.44832e-03     -2.76106e-05
   421.4      5.99478e+01      2.49823e-03     -4.51160e-05
   421.5      5.94230e+01      5.74357e-03     -4.52959e-05
   421.6      5.94203e+01      6.37976e-03     -2.37502e-05
   421.7      5.98858e+01      4.56379e-03      8.75892e-06
   421.8      6.08061e+01      4.52502e-05      4.47151e-05
   421.9      6.19374e+01     -5.98042e-03      7.43430e-05
   422.0      6.29247e+01     -1.16982e-02      8.42741e-05
   422.1      6.35601e+01     -1.59188e-02      7.14050e-05
   422.2      6.38154e+01     -1.80036e-02      4.96579e-05
   422.3      6.36355e+01     -1.71046e-02      2.84562e-05
   422.4      6.31709e+01     -1.41516e-02      1.08275e-05
   422.5      6.25957e+01     -1.02548e-02     -2.38263e-06
   422.6      6.19974e+01     -6.21000e-03     -1.07644e-05
   422.7      6.14008e+01     -2.80291e-03     -1.33184e-05
   422.8      6.08344e+01     -7.19343e-04     -8.42342e-06
   422.9      6.03571e+01      1.49288e-05      2.61104e-06
   423.0      6.00548e+01     -7.84702e-04      2.02030e-05
   423.1      5.99796e+01     -2.92909e-03      4.35409e-05
   423.2      6.01869e+01     -6.04982e-03      7.15974e-05
   423.3      6.07054e+01     -9.96419e-03      1.01883e-04
   423.4      6.13904e+01     -1.43092e-02      1.22583e-04
   423.5      6.21109e+01     -1.88076e-02      1.20919e-04
   423.6      6.27881e+01     -2.28748e-02      1.07043e-04
   423.7      6.33507e+01     -2.55789e-02      1.02177e-04
   423.8      6.37707e+01     -2.67362e-02      1.13182e-04
   423.9      6.41059e+01     -2.76721e-02      1.23620e-04
   424.0      6.44021e+01     -2.95145e-02      1.18454e-04
   424.1      6.47069e+01     -3.20251e-02      1.05411e-04
   424.2      6.50720e+01     -3.45956e-02      9.94268e-05
   424.3      6.54958e+01     -3.68702e-02      1.03622e-04
   424.4      6.59127e+01     -3.86739e-02      1.07767e-04
   424.5      6.62354e+01     -3.97416e-02      1.03574e-04
   424.6      6.62962e+01     -3.97336e-02      9.15710e-05
   424.7      6.58567e+01     -3.79693e-02      7.13345e-05
   424.8      6.48732e+01     -3.42434e-02      4.75062e-05
   424.9      6.34151e+01     -2.84847e-02      2.89021e-05
   425.0      6.15570e+01     -2.06649e-02      2.03731e-05
   425.1      5.96028e+01     -1.21632e-02      1.99776e-05
   425.2      5.78535e+01     -4.34120e-03      2.61236e-05
   425.3      5.63719e+01      2.24661e-03      3.48900e-05
   425.4      5.51328e+01      7.16738e-03      4.19895e-05
   425.5      5.40832e+01      1.04334e-02      4.65148e-05
   425.6      5.30484e+01      1.33507e-02      5.17695e-05
   425.7      5.18782e+01      1.70282e-02      6.07816e-05
   425.8      5.06027e+01      2.12564e-02      6.96797e-05
   425.9      4.93010e+01      2.54678e-02      7.13997e-05
   426.0      4.80661e+01      2.94242e-02      6.66358e-05
   426.1      4.70311e+01      3.31780e-02      6.65776e-05
   426.2      4.63183e+01      3.66226e-02      7.97984e-05
   426.3      4.58555e+01      3.93553e-02      9.73649e-05
   426.4      4.55748e+01      4.06886e-02      1.08402e-04
   426.5      4.54610e+01      4.05807e-02      1.12924e-04
   426.6      4.55464e+01      3.94128e-02      1.19641e-04
   426.7      4.59087e+01      3.71886e-02      1.35312e-04
   426.8      4.66698e+01      3.35141e-02      1.60097e-04
   426.9      4.80210e+01      2.75639e-02      1.96481e-04
   427.0      4.98893e+01      1.95632e-02      2.36670e-04
   427.1      5.21188e+01      9.94647e-03      2.67963e-04
   427.2      5.45334e+01     -7.33639e-04      2.83889e-04
   427.3      5.68004e+01     -1.10136e-02      2.85891e-04
   427.4      5.86032e+01     -1.94913e-02      2.73087e-04
   427.5      5.99419e+01     -2.61455e-02      2.51556e-04
   427.6      6.08535e+01     -3.09943e-02      2.26696e-04
   427.7      6.14176e+01     -3.42433e-02      2.03005e-04
   427.8      6.18075e+01     -3.65403e-02      1.86646e-04
   427.9      6.21241e+01     -3.81594e-02      1.81634e-04
   428.0      6.23263e+01     -3.89457e-02      1.81221e-04
   428.1      6.23186e+01     -3.84497e-02      1.76740e-04
   428.2      6.20337e+01     -3.66126e-02      1.67101e-04
   428.3      6.13930e+01     -3.35185e-02      1.55539e-04
   428.4      6.03444e+01     -2.91304e-02      1.44671e-04
   428.5      5.90355e+01     -2.38602e-02      1.40434e-04
   428.6      5.75829e+01     -1.78987e-02      1.48625e-04
   428.7      5.60913e+01     -1.15856e-02      1.63894e-04
   428.8      5.46676e+01     -5.34670e-03      1.75707e-04
   428.9      5.33434e+01      5.70966e-04      1.79282e-04
   429.0      5.20343e+01      6.11979e-03      1.78096e-04
   429.1      5.06657e+01      1.11942e-02      1.74926e-04
   429.2      4.92632e+01      1.56723e-02      1.70876e-04
   429.3      4.78809e+01      1.93202e-02      1.66591e-04
   429.4      4.65883e+01      2.20762e-02      1.62114e-04
   429.5      4.54956e+01      2.40105e-02      1.57209e-04
   429.6      4.47184e+01      2.50823e-02      1.53513e-04
   429.7      4.42895e+01      2.55591e-02      1.57309e-04
   429.8      4.42958e+01      2.54955e-02      1.78431e-04
   429.9      4.47830e+01      2.44810e-02      2.15373e-04
   430.0      4.58190e+01      2.15230e-02      2.61091e-04
   430.1      4.74590e+01      1.59041e-02      3.11133e-04
   430.2      4.95582e+01      8.27834e-03      3.58178e-04
   430.3      5.20264e+01     -1.03291e-03      3.96339e-04
   430.4      5.46222e+01     -1.08411e-02      4.21822e-04
   430.5      5.70207e+01     -1.94761e-02      4.28426e-04
   430.6      5.90305e+01     -2.62435e-02      4.15591e-04
   430.7      6.06023e+01     -3.16425e-02      3.92574e-04
   430.8      6.16421e+01     -3.57860e-02      3.64721e-04
   430.9      6.22106e+01     -3.86656e-02      3.37564e-04
   431.0      6.23239e+01     -3.98316e-02      3.15477e-04
   431.1      6.20581e+01     -3.91356e-02      2.99000e-04
   431.2      6.15536e+01     -3.66279e-02      2.85514e-04
   431.3      6.08895e+01     -3.22301e-02      2.72533e-04
   431.4      6.01059e+01     -2.66801e-02      2.59780e-04
   431.5      5.92103e+01     -2.05753e-02      2.46681e-04
   431.6      5.81751e+01     -1.43092e-02      2.33593e-04
   431.7      5.69325e+01     -8.18169e-03      2.21350e-04
   431.8      5.54538e+01     -2.25953e-03      2.10414e-04
   431.9      5.38207e+01      3.76631e-03      2.01053e-04
   432.0      5.21003e+01      1.02072e-02      1.93027e-04
   432.1      5.03887e+01      1.67566e-02      1.83365e-04
   432.2      4.88069e+01      2.28366e-02      1.67756e-04
   432.3      4.74379e+01      2.80578e-02      1.47884e-04
   432.4      4.63371e+01      3.21309e-02      1.33844e-04
   432.5      4.55946e+01      3.46100e-02      1.35045e-04
   432.6      4.52395e+01      3.55920e-02      1.49143e-04
   432.7      4.53626e+01      3.48731e-02      1.75780e-04
   432.8      4.59369e+01      3.26971e-02      2.10165e-04
   432.9      4.68741e+01      2.95425e-02      2.44069e-04
   433.0      4.81143e+01      2.56381e-02      2.72409e-04
   433.1      4.95199e+01      2.13070e-02      2.93315e-04
   433.2      5.09820e+01      1.67333e-02      3.04525e-04
   433.3      5.24401e+01      1.20596e-02      3.07850e-04
   433.4      5.38504e+01      7.41967e-03      3.05795e-04
   433.5      5.51774e+01      2.95204e-03      3.01840e-04
   433.6      5.64008e+01     -1.17740e-03      3.02910e-04
   433.7      5.74696e+01     -4.73116e-03      3.14106e-04
   433.8      5.82818e+01     -7.63734e-03      3.27024e-04
   433.9      5.86703e+01     -9.64725e-03      3.28594e-04
   434.0      5.86004e+01     -1.06098e-02      3.18295e-04
   434.1      5.81437e+01     -1.03810e-02      3.06431e-04
   434.2      5.73833e+01     -8.89583e-03      2.99959e-04
